BPV2	M20219	100.000	497	0	0	1	497	1	497	0.0	1040
BPV2	M20219	100.000	497	0	0	501	997	1	497	0.0	1040
BPV2	M20219	100.000	497	0	0	1001	1497	1	497	0.0	1040
BPV2	M20219	100.000	497	0	0	1501	1997	1	497	0.0	1040
BPV2	M20219	100.000	497	0	0	2001	2497	1	497	0.0	1040
BPV2	M20219	100.000	497	0	0	2501	2997	1	497	0.0	1040
BPV2	M20219	100.000	497	0	0	3001	3497	1	497	0.0	1040
BPV2	JQ798171	94.769	497	26	0	1	497	1	497	0.0	996
BPV2	JQ798171	94.769	497	26	0	501	997	1	497	0.0	996
BPV2	JQ798171	94.769	497	26	0	1001	1497	1	497	0.0	996
BPV2	JQ798171	94.769	497	26	0	1501	1997	1	497	0.0	996
BPV2	JQ798171	94.769	497	26	0	2001	2497	1	497	0.0	996
BPV2	JQ798171	94.769	497	26	0	2501	2997	1	497	0.0	996
BPV2	JQ798171	94.769	497	26	0	3001	3497	1	497	0.0	996
BPV2	JX174437	91.935	496	40	0	1	496	1	496	0.0	975
BPV2	JX174437	91.935	496	40	0	501	996	1	496	0.0	975
BPV2	JX174437	91.935	496	40	0	1001	1496	1	496	0.0	975
BPV2	JX174437	91.935	496	40	0	1501	1996	1	496	0.0	975
BPV2	JX174437	91.935	496	40	0	2001	2496	1	496	0.0	975
BPV2	JX174437	91.935	496	40	0	2501	2996	1	496	0.0	975
BPV2	JX174437	91.935	496	40	0	3001	3496	1	496	0.0	975
BPV2	X02346	92.653	490	36	0	1	490	1	490	0.0	968
BPV2	X02346	92.653	490	36	0	501	990	1	490	0.0	968
BPV2	X02346	92.653	490	36	0	1001	1490	1	490	0.0	968
BPV2	X02346	92.653	490	36	0	1501	1990	1	490	0.0	968
BPV2	X02346	92.653	490	36	0	2001	2490	1	490	0.0	968
BPV2	X02346	92.653	490	36	0	2501	2990	1	490	0.0	968
BPV2	X02346	92.653	490	36	0	3001	3490	1	490	0.0	968
BPV2	KP276343	81.612	484	88	1	1	484	1	483	0.0	848
BPV2	KP276343	81.612	484	88	1	501	984	1	483	0.0	848
BPV2	KP276343	81.612	484	88	1	1001	1484	1	483	0.0	848
BPV2	KP276343	81.612	484	88	1	1501	1984	1	483	0.0	848
BPV2	KP276343	81.612	484	88	1	2001	2484	1	483	0.0	848
BPV2	KP276343	81.612	484	88	1	2501	2984	1	483	0.0	848
BPV2	KP276343	81.612	484	88	1	3001	3484	1	483	0.0	848
BPV2	KT626573	74.251	501	125	3	1	498	1	500	0.0	801
BPV2	KT626573	74.251	501	125	3	501	998	1	500	0.0	801
BPV2	KT626573	74.251	501	125	3	1001	1498	1	500	0.0	801
BPV2	KT626573	74.251	501	125	3	1501	1998	1	500	0.0	801
BPV2	KT626573	74.251	501	125	3	2001	2498	1	500	0.0	801
BPV2	KT626573	74.251	501	125	3	2501	2998	1	500	0.0	801
BPV2	KT626573	74.597	496	123	2	3001	3494	1	495	0.0	800
BPV2	NC_011051	74.257	505	122	5	1	498	1	504	0.0	800
BPV2	NC_011051	74.257	505	122	5	501	998	1	504	0.0	800
BPV2	NC_011051	74.257	505	122	5	1001	1498	1	504	0.0	800
BPV2	NC_011051	74.257	505	122	5	1501	1998	1	504	0.0	800
BPV2	NC_011051	74.257	505	122	5	2001	2498	1	504	0.0	800
BPV2	NC_011051	74.257	505	122	5	2501	2998	1	504	0.0	800
BPV2	NC_011051	74.553	503	120	5	3001	3496	1	502	0.0	799
BPV2	U83595	72.525	495	134	2	1	494	1	494	0.0	785
BPV2	U83595	72.525	495	134	2	501	994	1	494	0.0	785
BPV2	U83595	72.525	495	134	2	1001	1494	1	494	0.0	785
BPV2	U83595	72.525	495	134	2	1501	1994	1	494	0.0	785
BPV2	U83595	72.525	495	134	2	2001	2494	1	494	0.0	785
BPV2	U83595	72.525	495	134	2	2501	2994	1	494	0.0	785
BPV2	U83595	72.525	495	134	2	3001	3494	1	494	0.0	785
BPV2	KX954121	72.929	495	131	3	1	494	1	493	0.0	783
BPV2	KX954121	72.929	495	131	3	501	994	1	493	0.0	783
BPV2	KX954121	72.929	495	131	3	1001	1494	1	493	0.0	783
BPV2	KX954121	72.929	495	131	3	1501	1994	1	493	0.0	783
BPV2	KX954121	72.929	495	131	3	2001	2494	1	493	0.0	783
BPV2	KX954121	72.929	495	131	3	2501	2994	1	493	0.0	783
BPV2	KX954121	72.929	495	131	3	3001	3494	1	493	0.0	783
BPV2	NC_001524	71.257	501	141	2	1	498	1	501	0.0	776
BPV2	NC_001524	71.257	501	141	2	501	998	1	501	0.0	776
BPV2	NC_001524	71.257	501	141	2	1001	1498	1	501	0.0	776
BPV2	NC_001524	71.257	501	141	2	1501	1998	1	501	0.0	776
BPV2	NC_001524	71.257	501	141	2	2001	2498	1	501	0.0	776
BPV2	NC_001524	71.257	501	141	2	2501	2998	1	501	0.0	776
BPV2	NC_001524	71.400	500	140	2	3001	3497	1	500	0.0	775
BPV2	AF443292	71.084	498	139	4	1	494	1	497	0.0	771
BPV2	AF443292	71.084	498	139	4	501	994	1	497	0.0	771
BPV2	AF443292	71.084	498	139	4	1001	1494	1	497	0.0	771
BPV2	AF443292	71.084	498	139	4	1501	1994	1	497	0.0	771
BPV2	AF443292	71.084	498	139	4	2001	2494	1	497	0.0	771
BPV2	AF443292	71.084	498	139	4	2501	2994	1	497	0.0	771
BPV2	AF443292	71.084	498	139	4	3001	3494	1	497	0.0	771
BPV2	NC_001789	71.111	495	141	2	1	494	1	494	0.0	765
BPV2	NC_001789	71.111	495	141	2	501	994	1	494	0.0	765
BPV2	NC_001789	71.111	495	141	2	1001	1494	1	494	0.0	765
BPV2	NC_001789	71.111	495	141	2	1501	1994	1	494	0.0	765
BPV2	NC_001789	71.111	495	141	2	2001	2494	1	494	0.0	765
BPV2	NC_001789	71.111	495	141	2	2501	2994	1	494	0.0	765
BPV2	NC_001789	71.111	495	141	2	3001	3494	1	494	0.0	765
BPV2	MH049343	70.518	502	139	6	1	494	1	501	0.0	746
BPV2	MH049343	70.518	502	139	6	501	994	1	501	0.0	746
BPV2	MH049343	70.518	502	139	6	1001	1494	1	501	0.0	746
BPV2	MH049343	70.518	502	139	6	1501	1994	1	501	0.0	746
BPV2	MH049343	70.518	502	139	6	2001	2494	1	501	0.0	746
BPV2	MH049343	70.518	502	139	6	2501	2994	1	501	0.0	746
BPV2	MH049343	70.518	502	139	6	3001	3494	1	501	0.0	746
BPV2	NC_001523	71.795	468	129	3	1	466	1	467	0.0	714
BPV2	NC_001523	71.795	468	129	3	501	966	1	467	0.0	714
BPV2	NC_001523	71.795	468	129	3	1001	1466	1	467	0.0	714
BPV2	NC_001523	71.795	468	129	3	1501	1966	1	467	0.0	714
BPV2	NC_001523	71.795	468	129	3	2001	2466	1	467	0.0	714
BPV2	NC_001523	71.795	468	129	3	2501	2966	1	467	0.0	714
BPV2	NC_001523	71.795	468	129	3	3001	3466	1	467	0.0	714
BPV2	KX954132	66.466	498	163	4	1	494	1	498	0.0	701
BPV2	KX954132	66.466	498	163	4	501	994	1	498	0.0	701
BPV2	KX954132	66.466	498	163	4	1001	1494	1	498	0.0	701
BPV2	KX954132	66.466	498	163	4	1501	1994	1	498	0.0	701
BPV2	KX954132	66.466	498	163	4	2001	2494	1	498	0.0	701
BPV2	KX954132	66.466	498	163	4	2501	2994	1	498	0.0	701
BPV2	KX954132	66.466	498	163	4	3001	3494	1	498	0.0	701
BPV2	NC_015267	64.930	499	168	6	1	494	1	497	0.0	686
BPV2	NC_015267	64.930	499	168	6	501	994	1	497	0.0	686
BPV2	NC_015267	64.930	499	168	6	1001	1494	1	497	0.0	686
BPV2	NC_015267	64.930	499	168	6	1501	1994	1	497	0.0	686
BPV2	NC_015267	64.930	499	168	6	2001	2494	1	497	0.0	686
BPV2	NC_015267	64.930	499	168	6	2501	2994	1	497	0.0	686
BPV2	NC_015267	64.930	499	168	6	3001	3494	1	497	0.0	686
BPV2	NC_015268	64.329	499	168	6	1	494	1	494	0.0	683
BPV2	NC_015268	64.329	499	168	6	501	994	1	494	0.0	683
BPV2	NC_015268	64.329	499	168	6	1001	1494	1	494	0.0	683
BPV2	NC_015268	64.329	499	168	6	1501	1994	1	494	0.0	683
BPV2	NC_015268	64.329	499	168	6	2001	2494	1	494	0.0	683
BPV2	NC_015268	64.329	499	168	6	2501	2994	1	494	0.0	683
BPV2	NC_015268	64.329	499	168	6	3001	3494	1	494	0.0	683
BPV2	NC_004195	60.121	494	193	3	1	493	1	491	0.0	635
BPV2	NC_004195	60.121	494	193	3	501	993	1	491	0.0	635
BPV2	NC_004195	60.121	494	193	3	1001	1493	1	491	0.0	635
BPV2	NC_004195	60.121	494	193	3	1501	1993	1	491	0.0	635
BPV2	NC_004195	60.121	494	193	3	2001	2493	1	491	0.0	635
BPV2	NC_004195	60.121	494	193	3	2501	2993	1	491	0.0	635
BPV2	NC_004195	60.121	494	193	3	3001	3493	1	491	0.0	635
BPV2	MG252779	59.356	497	195	5	1	494	1	493	0.0	629
BPV2	MG252779	59.356	497	195	5	501	994	1	493	0.0	629
BPV2	MG252779	59.356	497	195	5	1001	1494	1	493	0.0	629
BPV2	MG252779	59.356	497	195	5	1501	1994	1	493	0.0	629
BPV2	MG252779	59.356	497	195	5	2001	2494	1	493	0.0	629
BPV2	MG252779	59.356	497	195	5	2501	2994	1	493	0.0	629
BPV2	MG252779	59.356	497	195	5	3001	3494	1	493	0.0	629
BPV2	DQ098913	60.833	480	183	4	1	479	1	476	0.0	622
BPV2	DQ098913	60.833	480	183	4	501	979	1	476	0.0	622
BPV2	DQ098913	60.833	480	183	4	1001	1479	1	476	0.0	622
BPV2	DQ098913	60.833	480	183	4	1501	1979	1	476	0.0	622
BPV2	DQ098913	60.833	480	183	4	2001	2479	1	476	0.0	622
BPV2	DQ098913	60.833	480	183	4	2501	2979	1	476	0.0	622
BPV2	DQ098913	60.833	480	183	4	3001	3479	1	476	0.0	622
BPV2	KU350625	58.502	494	195	5	1	493	1	485	0.0	603
BPV2	KU350625	58.502	494	195	5	501	993	1	485	0.0	603
BPV2	KU350625	58.502	494	195	5	1001	1493	1	485	0.0	603
BPV2	KU350625	58.502	494	195	5	1501	1993	1	485	0.0	603
BPV2	KU350625	58.502	494	195	5	2001	2493	1	485	0.0	603
BPV2	KU350625	58.502	494	195	5	2501	2993	1	485	0.0	603
BPV2	KU350625	58.502	494	195	5	3001	3493	1	485	0.0	603
BPV2	KC858264	54.528	508	207	9	1	494	1	498	0.0	569
BPV2	KC858264	54.528	508	207	9	501	994	1	498	0.0	569
BPV2	KC858264	54.528	508	207	9	1001	1494	1	498	0.0	569
BPV2	KC858264	54.528	508	207	9	1501	1994	1	498	0.0	569
BPV2	KC858264	54.528	508	207	9	2001	2494	1	498	0.0	569
BPV2	KC858264	54.528	508	207	9	2501	2994	1	498	0.0	569
BPV2	KC858264	54.528	508	207	9	3001	3494	1	498	0.0	569
BPV2	JQ814848	53.800	500	226	4	1	495	1	500	0.0	568
BPV2	JQ814848	53.800	500	226	4	501	995	1	500	0.0	568
BPV2	JQ814848	53.800	500	226	4	1001	1495	1	500	0.0	568
BPV2	JQ814848	53.800	500	226	4	1501	1995	1	500	0.0	568
BPV2	JQ814848	53.800	500	226	4	2001	2495	1	500	0.0	568
BPV2	JQ814848	53.800	500	226	4	2501	2995	1	500	0.0	568
BPV2	JQ814848	53.800	500	226	4	3001	3495	1	500	0.0	568
BPV2	NC_016075	54.158	493	215	7	1	486	1	489	0.0	565
BPV2	NC_016075	54.158	493	215	7	501	986	1	489	0.0	565
BPV2	NC_016075	54.158	493	215	7	1001	1486	1	489	0.0	565
BPV2	NC_016075	54.158	493	215	7	1501	1986	1	489	0.0	565
BPV2	NC_016075	54.158	493	215	7	2001	2486	1	489	0.0	565
BPV2	NC_016075	54.158	493	215	7	2501	2986	1	489	0.0	565
BPV2	NC_016075	54.158	493	215	7	3001	3486	1	489	0.0	565
BPV2	NC_016014	53.094	501	226	7	1	497	1	496	7.64e-180	560
BPV2	NC_016014	53.094	501	226	7	501	997	1	496	7.64e-180	560
BPV2	NC_016014	53.094	501	226	7	1001	1497	1	496	7.64e-180	560
BPV2	NC_016014	53.094	501	226	7	1501	1997	1	496	7.64e-180	560
BPV2	NC_016014	53.094	501	226	7	2001	2497	1	496	7.64e-180	560
BPV2	NC_016014	53.094	501	226	7	2501	2997	1	496	7.64e-180	560
BPV2	NC_016014	53.094	501	226	7	3001	3497	1	496	7.64e-180	560
BPV2	JF800658	52.883	503	220	9	1	495	1	494	1.83e-177	553
BPV2	JF800658	52.883	503	220	9	501	995	1	494	1.83e-177	553
BPV2	JF800658	52.883	503	220	9	1001	1495	1	494	1.83e-177	553
BPV2	JF800658	52.883	503	220	9	1501	1995	1	494	1.83e-177	553
BPV2	JF800658	52.883	503	220	9	2001	2495	1	494	1.83e-177	553
BPV2	JF800658	52.883	503	220	9	2501	2995	1	494	1.83e-177	553
BPV2	JF800658	52.883	503	220	9	3001	3495	1	494	1.83e-177	553
BPV2	FJ492743	53.373	504	224	8	1	496	1	501	2.23e-177	553
BPV2	FJ492743	53.373	504	224	8	501	996	1	501	2.23e-177	553
BPV2	FJ492743	53.373	504	224	8	1001	1496	1	501	2.23e-177	553
BPV2	FJ492743	53.373	504	224	8	1501	1996	1	501	2.23e-177	553
BPV2	FJ492743	53.373	504	224	8	2001	2496	1	501	2.23e-177	553
BPV2	FJ492743	53.373	504	224	8	2501	2996	1	501	2.23e-177	553
BPV2	FJ492743	53.373	504	224	8	3001	3496	1	501	2.23e-177	553
BPV2	NC_008297	53.175	504	224	8	1	496	1	500	3.69e-177	552
BPV2	NC_008297	53.175	504	224	8	501	996	1	500	3.69e-177	552
BPV2	NC_008297	53.175	504	224	8	1001	1496	1	500	3.69e-177	552
BPV2	NC_008297	53.175	504	224	8	1501	1996	1	500	3.69e-177	552
BPV2	NC_008297	53.175	504	224	8	2001	2496	1	500	3.69e-177	552
BPV2	NC_008297	53.175	504	224	8	2501	2996	1	500	3.69e-177	552
BPV2	NC_008297	53.175	504	224	8	3001	3496	1	500	3.69e-177	552
BPV2	MF327537	53.000	500	225	7	1	494	1	496	7.40e-177	551
BPV2	MF327537	53.000	500	225	7	501	994	1	496	7.40e-177	551
BPV2	MF327537	53.000	500	225	7	1001	1494	1	496	7.40e-177	551
BPV2	MF327537	53.000	500	225	7	1501	1994	1	496	7.40e-177	551
BPV2	MF327537	53.000	500	225	7	2001	2494	1	496	7.40e-177	551
BPV2	MF327537	53.000	500	225	7	2501	2994	1	496	7.40e-177	551
BPV2	MF327537	53.000	500	225	7	3001	3494	1	496	7.40e-177	551
BPV2	NC_020084	51.111	495	236	4	1	494	1	490	4.66e-175	546
BPV2	NC_020084	51.111	495	236	4	501	994	1	490	4.66e-175	546
BPV2	NC_020084	51.111	495	236	4	1001	1494	1	490	4.66e-175	546
BPV2	NC_020084	51.111	495	236	4	1501	1994	1	490	4.66e-175	546
BPV2	NC_020084	51.111	495	236	4	2001	2494	1	490	4.66e-175	546
BPV2	NC_020084	51.111	495	236	4	2501	2994	1	490	4.66e-175	546
BPV2	NC_020084	51.111	495	236	4	3001	3494	1	490	4.66e-175	546
BPV2	MG571093	52.663	507	226	6	1	494	1	506	1.24e-174	545
BPV2	MG571093	52.663	507	226	6	501	994	1	506	1.24e-174	545
BPV2	MG571093	52.663	507	226	6	1001	1494	1	506	1.24e-174	545
BPV2	MG571093	52.663	507	226	6	1501	1994	1	506	1.24e-174	545
BPV2	MG571093	52.663	507	226	6	2001	2494	1	506	1.24e-174	545
BPV2	MG571093	52.663	507	226	6	2501	2994	1	506	1.24e-174	545
BPV2	MG571093	52.663	507	226	6	3001	3494	1	506	1.24e-174	545
BPV2	JX899359	51.690	503	230	6	1	496	1	497	2.36e-174	544
BPV2	JX899359	51.690	503	230	6	501	996	1	497	2.36e-174	544
