BPV2	M20219	100.000	412	0	0	1	412	1	412	0.0	862
BPV2	M20219	100.000	412	0	0	416	827	1	412	0.0	862
BPV2	M20219	100.000	412	0	0	831	1242	1	412	0.0	862
BPV2	M20219	100.000	412	0	0	1246	1657	1	412	0.0	862
BPV2	M20219	100.000	412	0	0	1661	2072	1	412	0.0	862
BPV2	M20219	100.000	412	0	0	2076	2487	1	412	0.0	862
BPV2	M20219	100.000	412	0	0	2491	2902	1	412	0.0	862
BPV2	JQ798171	96.610	413	13	1	1	412	1	413	0.0	829
BPV2	JQ798171	96.610	413	13	1	416	827	1	413	0.0	829
BPV2	JQ798171	96.610	413	13	1	831	1242	1	413	0.0	829
BPV2	JQ798171	96.610	413	13	1	1246	1657	1	413	0.0	829
BPV2	JQ798171	96.610	413	13	1	1661	2072	1	413	0.0	829
BPV2	JQ798171	96.610	413	13	1	2076	2487	1	413	0.0	829
BPV2	JQ798171	96.610	413	13	1	2491	2902	1	413	0.0	829
BPV2	X02346	94.189	413	21	3	1	412	1	411	0.0	800
BPV2	X02346	94.189	413	21	3	416	827	1	411	0.0	800
BPV2	X02346	94.189	413	21	3	831	1242	1	411	0.0	800
BPV2	X02346	94.189	413	21	3	1246	1657	1	411	0.0	800
BPV2	X02346	94.189	413	21	3	1661	2072	1	411	0.0	800
BPV2	X02346	94.189	413	21	3	2076	2487	1	411	0.0	800
BPV2	X02346	94.189	413	21	3	2491	2902	1	411	0.0	800
BPV2	JX174437	89.104	413	44	1	1	412	1	413	0.0	765
BPV2	JX174437	89.104	413	44	1	416	827	1	413	0.0	765
BPV2	JX174437	89.104	413	44	1	831	1242	1	413	0.0	765
BPV2	JX174437	89.104	413	44	1	1246	1657	1	413	0.0	765
BPV2	JX174437	89.104	413	44	1	1661	2072	1	413	0.0	765
BPV2	JX174437	89.104	413	44	1	2076	2487	1	413	0.0	765
BPV2	JX174437	89.104	413	44	1	2491	2902	1	413	0.0	765
BPV2	KP276343	61.098	419	151	7	1	412	1	414	2.64e-148	463
BPV2	KP276343	61.098	419	151	7	416	827	1	414	2.64e-148	463
BPV2	KP276343	61.098	419	151	7	831	1242	1	414	2.64e-148	463
BPV2	KP276343	61.098	419	151	7	1246	1657	1	414	2.64e-148	463
BPV2	KP276343	61.098	419	151	7	1661	2072	1	414	2.64e-148	463
BPV2	KP276343	61.098	419	151	7	2076	2487	1	414	2.64e-148	463
BPV2	KP276343	61.098	419	151	7	2491	2902	1	414	2.64e-148	463
BPV2	NC_011051	46.882	433	184	9	1	412	1	408	3.02e-111	356
BPV2	NC_011051	46.882	433	184	9	416	827	1	408	3.02e-111	356
BPV2	NC_011051	46.882	433	184	9	831	1242	1	408	3.02e-111	356
BPV2	NC_011051	46.882	433	184	9	1246	1657	1	408	3.02e-111	356
BPV2	NC_011051	46.882	433	184	9	1661	2072	1	408	3.02e-111	356
BPV2	NC_011051	46.882	433	184	9	2076	2487	1	408	3.02e-111	356
BPV2	NC_011051	46.882	433	184	9	2491	2902	1	408	3.02e-111	356
BPV2	KT626573	47.962	417	201	6	1	412	1	406	2.20e-109	350
BPV2	KT626573	47.962	417	201	6	416	827	1	406	2.20e-109	350
BPV2	KT626573	47.962	417	201	6	831	1242	1	406	2.20e-109	350
BPV2	KT626573	47.962	417	201	6	1246	1657	1	406	2.20e-109	350
BPV2	KT626573	47.962	417	201	6	1661	2072	1	406	2.20e-109	350
BPV2	KT626573	47.962	417	201	6	2076	2487	1	406	2.20e-109	350
BPV2	KT626573	47.962	417	201	6	2491	2902	1	406	2.20e-109	350
BPV2	AF443292	47.847	418	206	6	1	412	1	412	3.30e-109	350
BPV2	AF443292	47.847	418	206	6	416	827	1	412	3.30e-109	350
BPV2	AF443292	47.847	418	206	6	831	1242	1	412	3.30e-109	350
BPV2	AF443292	47.847	418	206	6	1246	1657	1	412	3.30e-109	350
BPV2	AF443292	47.847	418	206	6	1661	2072	1	412	3.30e-109	350
BPV2	AF443292	47.847	418	206	6	2076	2487	1	412	3.30e-109	350
BPV2	AF443292	47.847	418	206	6	2491	2902	1	412	3.30e-109	350
BPV2	MH049343	47.932	411	207	5	1	410	1	405	2.91e-103	333
BPV2	MH049343	47.932	411	207	5	416	825	1	405	2.91e-103	333
BPV2	MH049343	47.932	411	207	5	831	1240	1	405	2.91e-103	333
BPV2	MH049343	47.932	411	207	5	1246	1655	1	405	2.91e-103	333
BPV2	MH049343	47.932	411	207	5	1661	2070	1	405	2.91e-103	333
BPV2	MH049343	47.932	411	207	5	2076	2485	1	405	2.91e-103	333
BPV2	MH049343	47.932	411	207	5	2491	2900	1	405	2.91e-103	333
BPV2	KX954121	47.343	414	203	7	3	412	2	404	9.83e-100	323
BPV2	KX954121	47.343	414	203	7	418	827	2	404	9.83e-100	323
BPV2	KX954121	47.343	414	203	7	833	1242	2	404	9.83e-100	323
BPV2	KX954121	47.343	414	203	7	1248	1657	2	404	9.83e-100	323
BPV2	KX954121	47.343	414	203	7	1663	2072	2	404	9.83e-100	323
BPV2	KX954121	47.343	414	203	7	2078	2487	2	404	9.83e-100	323
BPV2	KX954121	47.343	414	203	7	2493	2902	2	404	9.83e-100	323
BPV2	NC_001789	46.860	414	205	7	3	412	2	404	3.42e-98	318
BPV2	NC_001789	46.860	414	205	7	418	827	2	404	3.42e-98	318
BPV2	NC_001789	46.860	414	205	7	833	1242	2	404	3.42e-98	318
BPV2	NC_001789	46.860	414	205	7	1248	1657	2	404	3.42e-98	318
BPV2	NC_001789	46.860	414	205	7	1663	2072	2	404	3.42e-98	318
BPV2	NC_001789	46.860	414	205	7	2078	2487	2	404	3.42e-98	318
BPV2	NC_001789	46.860	414	205	7	2493	2902	2	404	3.42e-98	318
BPV2	U83595	48.798	416	192	8	3	412	2	402	7.05e-97	314
BPV2	U83595	48.798	416	192	8	418	827	2	402	7.05e-97	314
BPV2	U83595	48.798	416	192	8	833	1242	2	402	7.05e-97	314
BPV2	U83595	48.798	416	192	8	1248	1657	2	402	7.05e-97	314
BPV2	U83595	48.798	416	192	8	1663	2072	2	402	7.05e-97	314
BPV2	U83595	48.798	416	192	8	2078	2487	2	402	7.05e-97	314
BPV2	U83595	48.798	416	192	8	2493	2902	2	402	7.05e-97	314
BPV2	KX954132	44.750	400	213	4	12	410	12	404	6.41e-95	309
BPV2	KX954132	44.750	400	213	4	427	825	12	404	6.41e-95	309
BPV2	KX954132	44.750	400	213	4	842	1240	12	404	6.41e-95	309
BPV2	KX954132	44.750	400	213	4	1257	1655	12	404	6.41e-95	309
BPV2	KX954132	44.750	400	213	4	1672	2070	12	404	6.41e-95	309
BPV2	KX954132	44.750	400	213	4	2087	2485	12	404	6.41e-95	309
BPV2	KX954132	44.750	400	213	4	2502	2900	12	404	6.41e-95	309
BPV2	NC_001524	43.333	420	224	7	1	412	1	414	1.51e-93	305
BPV2	NC_001524	43.333	420	224	7	416	827	1	414	1.51e-93	305
BPV2	NC_001524	43.333	420	224	7	831	1242	1	414	1.51e-93	305
BPV2	NC_001524	43.333	420	224	7	1246	1657	1	414	1.51e-93	305
BPV2	NC_001524	43.333	420	224	7	1661	2072	1	414	1.51e-93	305
BPV2	NC_001524	43.333	420	224	7	2076	2487	1	414	1.51e-93	305
BPV2	NC_001524	43.333	420	224	7	2491	2902	1	414	1.51e-93	305
BPV2	NC_001523	44.000	425	217	9	1	412	1	417	5.24e-93	304
BPV2	NC_001523	44.000	425	217	9	416	827	1	417	5.24e-93	304
BPV2	NC_001523	44.000	425	217	9	831	1242	1	417	5.24e-93	304
BPV2	NC_001523	44.000	425	217	9	1246	1657	1	417	5.24e-93	304
BPV2	NC_001523	44.000	425	217	9	1661	2072	1	417	5.24e-93	304
BPV2	NC_001523	44.000	425	217	9	2076	2487	1	417	5.24e-93	304
BPV2	NC_001523	44.000	425	217	9	2491	2902	1	417	5.24e-93	304
BPV2	MG252779	43.868	424	206	12	4	410	3	411	2.47e-91	299
BPV2	MG252779	43.868	424	206	12	419	825	3	411	2.47e-91	299
BPV2	MG252779	43.868	424	206	12	834	1240	3	411	2.47e-91	299
BPV2	MG252779	43.868	424	206	12	1249	1655	3	411	2.47e-91	299
BPV2	MG252779	43.868	424	206	12	1664	2070	3	411	2.47e-91	299
BPV2	MG252779	43.868	424	206	12	2079	2485	3	411	2.47e-91	299
BPV2	MG252779	43.868	424	206	12	2494	2900	3	411	2.47e-91	299
BPV2	NC_015268	41.295	448	200	11	1	410	1	423	2.77e-86	285
BPV2	NC_015268	41.295	448	200	11	416	825	1	423	2.77e-86	285
BPV2	NC_015268	41.295	448	200	11	831	1240	1	423	2.77e-86	285
BPV2	NC_015268	41.295	448	200	11	1246	1655	1	423	2.77e-86	285
BPV2	NC_015268	41.295	448	200	11	1661	2070	1	423	2.77e-86	285
BPV2	NC_015268	41.295	448	200	11	2076	2485	1	423	2.77e-86	285
BPV2	NC_015268	41.295	448	200	11	2491	2900	1	423	2.77e-86	285
BPV2	DQ098913	42.926	417	219	11	4	410	3	410	6.15e-83	275
BPV2	DQ098913	42.926	417	219	11	419	825	3	410	6.15e-83	275
BPV2	DQ098913	42.926	417	219	11	834	1240	3	410	6.15e-83	275
BPV2	DQ098913	42.926	417	219	11	1249	1655	3	410	6.15e-83	275
BPV2	DQ098913	42.926	417	219	11	1664	2070	3	410	6.15e-83	275
BPV2	DQ098913	42.926	417	219	11	2079	2485	3	410	6.15e-83	275
BPV2	DQ098913	42.926	417	219	11	2494	2900	3	410	6.15e-83	275
BPV2	NC_004195	41.787	414	227	8	4	410	3	409	9.11e-79	263
BPV2	NC_004195	41.787	414	227	8	419	825	3	409	9.11e-79	263
BPV2	NC_004195	41.787	414	227	8	834	1240	3	409	9.11e-79	263
BPV2	NC_004195	41.787	414	227	8	1249	1655	3	409	9.11e-79	263
BPV2	NC_004195	41.787	414	227	8	1664	2070	3	409	9.11e-79	263
BPV2	NC_004195	41.787	414	227	8	2079	2485	3	409	9.11e-79	263
BPV2	NC_004195	41.787	414	227	8	2494	2900	3	409	9.11e-79	263
BPV2	KU350625	39.905	421	231	11	1	410	1	410	1.21e-75	253
BPV2	KU350625	39.905	421	231	11	416	825	1	410	1.21e-75	253
BPV2	KU350625	39.905	421	231	11	831	1240	1	410	1.21e-75	253
BPV2	KU350625	39.905	421	231	11	1246	1655	1	410	1.21e-75	253
BPV2	KU350625	39.905	421	231	11	1661	2070	1	410	1.21e-75	253
BPV2	KU350625	39.905	421	231	11	2076	2485	1	410	1.21e-75	253
BPV2	KU350625	39.905	421	231	11	2491	2900	1	410	1.21e-75	253
BPV2	NC_015267	39.954	438	228	9	1	412	1	429	1.27e-75	254
BPV2	NC_015267	39.954	438	228	9	416	827	1	429	1.27e-75	254
BPV2	NC_015267	39.954	438	228	9	831	1242	1	429	1.27e-75	254
BPV2	NC_015267	39.954	438	228	9	1246	1657	1	429	1.27e-75	254
BPV2	NC_015267	39.954	438	228	9	1661	2072	1	429	1.27e-75	254
BPV2	NC_015267	39.954	438	228	9	2076	2487	1	429	1.27e-75	254
BPV2	NC_015267	39.954	438	228	9	2491	2902	1	429	1.27e-75	254
BPV2	NC_003748	37.383	428	225	13	1	408	1	405	6.72e-68	231
BPV2	NC_003748	37.383	428	225	13	416	823	1	405	6.72e-68	231
BPV2	NC_003748	37.383	428	225	13	831	1238	1	405	6.72e-68	231
BPV2	NC_003748	37.383	428	225	13	1246	1653	1	405	6.72e-68	231
BPV2	NC_003748	37.383	428	225	13	1661	2068	1	405	6.72e-68	231
BPV2	NC_003748	37.383	428	225	13	2076	2483	1	405	6.72e-68	231
BPV2	NC_003748	37.383	428	225	13	2491	2898	1	405	6.72e-68	231
BPV2	MH625918	35.363	427	235	11	1	408	1	405	1.51e-64	221
BPV2	MH625918	35.363	427	235	11	416	823	1	405	1.51e-64	221
BPV2	MH625918	35.363	427	235	11	831	1238	1	405	1.51e-64	221
BPV2	MH625918	35.363	427	235	11	1246	1653	1	405	1.51e-64	221
BPV2	MH625918	35.363	427	235	11	1661	2068	1	405	1.51e-64	221
BPV2	MH625918	35.363	427	235	11	2076	2483	1	405	1.51e-64	221
BPV2	MH625918	35.363	427	235	11	2491	2898	1	405	1.51e-64	221
BPV2	KT852571	36.952	433	221	10	4	406	3	413	4.87e-64	220
BPV2	KT852571	36.952	433	221	10	419	821	3	413	4.87e-64	220
BPV2	KT852571	36.952	433	221	10	834	1236	3	413	4.87e-64	220
BPV2	KT852571	36.952	433	221	10	1249	1651	3	413	4.87e-64	220
BPV2	KT852571	36.952	433	221	10	1664	2066	3	413	4.87e-64	220
BPV2	KT852571	36.952	433	221	10	2079	2481	3	413	4.87e-64	220
BPV2	KT852571	36.952	433	221	10	2494	2896	3	413	4.87e-64	220
BPV2	MK443496	33.172	413	249	10	1	410	1	389	4.26e-59	205
BPV2	MK443496	33.172	413	249	10	416	825	1	389	4.26e-59	205
BPV2	MK443496	33.172	413	249	10	831	1240	1	389	4.26e-59	205
BPV2	MK443496	33.172	413	249	10	1246	1655	1	389	4.26e-59	205
BPV2	MK443496	33.172	413	249	10	1661	2070	1	389	4.26e-59	205
