BPV2	X02346	100.000	44	0	0	1	44	1	44	1.66e-15	67.0
BPV2	X02346	100.000	44	0	0	48	91	1	44	1.66e-15	67.0
BPV2	X02346	100.000	44	0	0	95	138	1	44	1.66e-15	67.0
BPV2	X02346	100.000	44	0	0	142	185	1	44	1.66e-15	67.0
BPV2	X02346	100.000	44	0	0	189	232	1	44	1.66e-15	67.0
BPV2	X02346	100.000	44	0	0	236	279	1	44	1.66e-15	67.0
BPV2	X02346	100.000	44	0	0	283	326	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	1	44	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	48	91	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	95	138	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	142	185	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	189	232	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	236	279	1	44	1.66e-15	67.0
BPV2	M20219	100.000	44	0	0	283	326	1	44	1.66e-15	67.0
BPV2	JQ798171	97.727	44	1	0	1	44	1	44	4.77e-15	65.9
BPV2	JQ798171	97.727	44	1	0	48	91	1	44	4.77e-15	65.9
BPV2	JQ798171	97.727	44	1	0	95	138	1	44	4.77e-15	65.9
BPV2	JQ798171	97.727	44	1	0	142	185	1	44	4.77e-15	65.9
BPV2	JQ798171	97.727	44	1	0	189	232	1	44	4.77e-15	65.9
BPV2	JQ798171	97.727	44	1	0	236	279	1	44	4.77e-15	65.9
BPV2	JQ798171	97.727	44	1	0	283	326	1	44	4.77e-15	65.9
BPV2	JX174437	97.727	44	1	0	1	44	1	44	9.34e-15	65.1
BPV2	JX174437	97.727	44	1	0	48	91	1	44	9.34e-15	65.1
BPV2	JX174437	97.727	44	1	0	95	138	1	44	9.34e-15	65.1
BPV2	JX174437	97.727	44	1	0	142	185	1	44	9.34e-15	65.1
BPV2	JX174437	97.727	44	1	0	189	232	1	44	9.34e-15	65.1
BPV2	JX174437	97.727	44	1	0	236	279	1	44	9.34e-15	65.1
BPV2	JX174437	97.727	44	1	0	283	326	1	44	9.34e-15	65.1
BPV2	KP276343	88.636	44	5	0	1	44	1	44	2.18e-12	58.5
BPV2	KP276343	88.636	44	5	0	48	91	1	44	2.18e-12	58.5
BPV2	KP276343	88.636	44	5	0	95	138	1	44	2.18e-12	58.5
BPV2	KP276343	88.636	44	5	0	142	185	1	44	2.18e-12	58.5
BPV2	KP276343	88.636	44	5	0	189	232	1	44	2.18e-12	58.5
BPV2	KP276343	88.636	44	5	0	236	279	1	44	2.18e-12	58.5
BPV2	KP276343	88.636	44	5	0	283	326	1	44	2.18e-12	58.5
